"sistema_u_otro","grupo","categoria","subcategoria","total","tasa_mortalidad"
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Colecistitis","COLECISTITIS AGUDA",125,0.635215439414346
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Colecistitis","COLECISTITIS NO ESPECIFICADA",10,0.0508172351531476
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Colelitiasis","CALCULO DE CONDUCTO BILIAR CON COLANGITIS",32,0.162615152490072
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Colelitiasis","CALCULO DE CONDUCTO BILIAR CON COLECISTITIS",17,0.086389299760351
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Colelitiasis","CALCULO DE CONDUCTO BILIAR SIN COLANGITIS NI COLECISTITIS",36,0.182942046551332
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Colelitiasis","CALCULO DE LA VESICULA BILIAR CON COLECISTITIS AGUDA",19,0.0965527467909805
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Colelitiasis","CALCULO DE LA VESICULA BILIAR SIN COLECISTITIS",39,0.198187217097276
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades de la vesícula biliar","ENFERMEDAD DE LA VESICULA BILIAR NO ESPECIFICADA",13,0.0660624056990919
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades de la vesícula biliar","FISTULA DE LA VESICULA BILIAR",2,0.0101634470306295
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades de la vesícula biliar","OTRAS ENFERMEDADES ESPECIFICADAS DE LA VESICULA BILIAR",3,0.0152451705459443
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades de la vesícula biliar","PERFORACION DE LA VESICULA BILIAR",1,0.00508172351531476
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades de las vías biliares","COLANGITIS",208,1.05699849118547
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades de las vías biliares","FISTULA DEL CONDUCTO BILIAR",1,0.00508172351531476
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades de las vías biliares","OBSTRUCCION DE CONDUCTO BILIAR",22,0.111797917336925
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades del páncreas","ENFERMEDAD DEL PANCREAS NO ESPECIFICADA",2,0.0101634470306295
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades del páncreas","OTRAS ENFERMEDADES ESPECIFICADAS DEL PANCREAS",5,0.0254086175765738
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades del páncreas","OTRAS PANCREATITIS CRONICAS",3,0.0152451705459443
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Otras enfermedades del páncreas","PANCREATITIS CRONICA INDUCIDA POR EL ALCOHOL",1,0.00508172351531476
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Pancreatitis aguda","PANCREATITIS AGUDA INDUCIDA POR EL ALCOHOL",25,0.127043087882869
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Pancreatitis aguda","PANCREATITIS AGUDA NO ESPECIFICADA",358,1.81925701848269
"Enfermedades del sistema digestivo","Trastornos de la vesícula biliar, de las vías biliares y del páncreas","Pancreatitis aguda","PANCREATITIS BILIAR AGUDA",18,0.0914710232756658
"Enfermedades del sistema digestivo","Trastornos del desarrollo y de la erupción de los dientes","Enfermedades de las glándulas salivales","ABSCESO DE GLANDULA SALIVAL",1,0.00508172351531476
"Enfermedades del sistema digestivo","Trastornos del desarrollo y de la erupción de los dientes","Enfermedades de las glándulas salivales","SIALADENITIS",1,0.00508172351531476
"Enfermedades del sistema digestivo","Trastornos del desarrollo y de la erupción de los dientes","Estomatitis y lesiones afines","CELULITIS Y ABSCESO DE BOCA",1,0.00508172351531476
"Enfermedades del sistema digestivo","Trastornos del desarrollo y de la erupción de los dientes","Otras enfermedades de los maxilares","AFECCIONES INFLAMATORIAS DE LOS MAXILARES",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Afecciones tubulares y tubulointersticiales inducidas por drogas y por metales pesados","NEFROPATIA INDUCIDA POR OTRAS DROGAS MEDICAMENTOS Y SUSTANCIAS BIOLÓGICAS",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Nefritis  tubulointersticial crónica","NEFRITIS TUBULOINTERSTICIAL CRONICA SIN OTRA ESPECIFICACION",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Nefritis  tubulointersticial crónica","PIELONEFRITIS CRONICA OBSTRUCTIVA",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Nefritis tubulointersticial aguda","NEFRITIS TUBULOINTERSTICIAL AGUDA",309,1.57025256623226
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Nefritis tubulointersticial, no especificada como aguda o crónica","NEFRITIS TUBULOINTERSTICIAL NO ESPECIFICADA COMO AGUDA O CRONICA",77,0.391292710679237
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Otras enfermedades renales tubulointersticiales","ABSCESO RENAL Y PERIRRENAL",11,0.0558989586684624
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Otras enfermedades renales tubulointersticiales","ENFERMEDAD RENAL TUBULOINTERSTICIAL NO ESPECIFICADA",16,0.0813075762450362
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Uropatía obstructiva y por reflujo","HIDRONEFROSIS CON OBSTRUCCION POR CALCULOS DEL RIÑÓN Y DEL URETER",2,0.0101634470306295
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Uropatía obstructiva y por reflujo","OTRAS HIDRONEFROSIS Y LAS NO ESPECIFICADAS",7,0.0355720646072034
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Uropatía obstructiva y por reflujo","OTRAS UROPATIAS OBSTRUCTIVAS Y POR REFLUJO",4,0.0203268940612591
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Uropatía obstructiva y por reflujo","PIONEFROSIS",4,0.0203268940612591
"Enfermedades del sistema genitourinario","Enfermedad renal tubulointersticial","Uropatía obstructiva y por reflujo","UROPATIA OBSTRUCTIVA Y POR REFLUJO SIN OTRA ESPECIFICACION",10,0.0508172351531476
"Enfermedades del sistema genitourinario","Enfermedades de los órganos genitales masculinos","Enfermedades inflamatorias de la próstata","ABSCESO DE LA PROSTATA",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedades de los órganos genitales masculinos","Enfermedades inflamatorias de la próstata","ENFERMEDAD INFLAMATORIA DE LA PROSTATA NO ESPECIFICADA",11,0.0558989586684624
"Enfermedades del sistema genitourinario","Enfermedades de los órganos genitales masculinos","Enfermedades inflamatorias de la próstata","PROSTATITIS AGUDA",7,0.0355720646072034
"Enfermedades del sistema genitourinario","Enfermedades de los órganos genitales masculinos","Hiperplasia de la próstata","HIPERPLASIA DE LA PROSTATA",71,0.360802369587348
"Enfermedades del sistema genitourinario","Enfermedades de los órganos genitales masculinos","Orquitis y epididimitis","ORQUITIS EPIDIDIMITIS Y ORQUIEPIDIDIMITIS SIN ABSCESO",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedades de los órganos genitales masculinos","Otros trastornos de la próstata","TRASTORNO DE LA PROSTATA NO ESPECIFICADO",4,0.0203268940612591
"Enfermedades del sistema genitourinario","Enfermedades de los órganos genitales masculinos","Otros trastornos del pene","OTROS TRASTORNOS INFLAMATORIOS DEL PENE",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedades de los órganos genitales masculinos","Trastornos inflamatorios de órganos genitales masculinos, no clasificados en otra parte","OTROS TRASTORNOS INFLAMATORIOS DE LOS ÓRGANOS GENITALES MASCULINOS",35,0.177860323036017
"Enfermedades del sistema genitourinario","Enfermedades de los órganos genitales masculinos","Trastornos inflamatorios de órganos genitales masculinos, no clasificados en otra parte","TRASTORNOS INFLAMATORIOS DEL ESCROTO",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedades glomerulares","Hematuria recurrente y persistente","HEMATURIA RECURRENTE Y PERSISTENTE CON GLOMERULONEFRITIS MEMBRANOSA DIFUSA",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedades glomerulares","Síndrome nefrítico agudo","SINDROME NEFRITICO AGUDO CON GLOMERULONEFRITIS NO ESPECIFICADA",15,0.0762258527297215
"Enfermedades del sistema genitourinario","Enfermedades glomerulares","Síndrome nefrítico crónico","SINDROME NEFRITICO CRONICO CON GLOMERULONEFRITIS NO ESPECIFICADA",4,0.0203268940612591
"Enfermedades del sistema genitourinario","Enfermedades glomerulares","Síndrome nefrítico no especificado","SINDROME NEFRITICO NO ESPECIFICADO CON GLOMERULONEFRITIS MEMBRANOSA DIFUSA",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedades glomerulares","Síndrome nefrítico no especificado","SINDROME NEFRITICO NO ESPECIFICADO CON GLOMERULONEFRITIS NO ESPECIFICADA",5,0.0254086175765738
"Enfermedades del sistema genitourinario","Enfermedades glomerulares","Síndrome nefrítico no especificado","SINDROME NEFRITICO NO ESPECIFICADO CON OTRA GLOMERULONEFRITIS",2,0.0101634470306295
"Enfermedades del sistema genitourinario","Enfermedades glomerulares","Síndrome nefrótico","SINDROME NEFROTICO CON GLOMERULONEFRITIS NO ESPECIFICADA",7,0.0355720646072034
"Enfermedades del sistema genitourinario","Enfermedades inflamatorias de los órganos pélvicos femeninos","Enfermedad inflamatoria del cuello uterino","ENFERMEDAD INFLAMATORIA DEL CUELLO UTERINO",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedades inflamatorias de los órganos pélvicos femeninos","Enfermedad inflamatoria del útero, excepto del cuello uterino","ENFERMEDAD INFLAMATORIA DEL UTERO NO ESPECIFICADA",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Enfermedades inflamatorias de los órganos pélvicos femeninos","Otras afecciones inflamatorias de la vagina y de la vulva","OTRAS INFLAMACIONES ESPECIFICADAS DE LA VAGINA Y DE LA VULVA",24,0.121961364367554
"Enfermedades del sistema genitourinario","Enfermedades inflamatorias de los órganos pélvicos femeninos","Otras enfermedades pélvicas inflamatorias femeninas","ENFERMEDAD INFLAMATORIA PELVICA FEMENINA NO ESPECIFICADA",5,0.0254086175765738
"Enfermedades del sistema genitourinario","Enfermedades inflamatorias de los órganos pélvicos femeninos","Salpingitis y ooforitis","SALPINGITIS Y OOFORITIS NO ESPECIFICADAS",6,0.0304903410918886
"Enfermedades del sistema genitourinario","Insuficiencia renal","Enfermedad (Insuficiencia) renal crónica","ENFERMEDAD RENAL CRÓNICA ESTADIO 1",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Insuficiencia renal","Enfermedad (Insuficiencia) renal crónica","ENFERMEDAD RENAL CRÓNICA ESTADIO 2",3,0.0152451705459443
"Enfermedades del sistema genitourinario","Insuficiencia renal","Enfermedad (Insuficiencia) renal crónica","ENFERMEDAD RENAL CRÓNICA ESTADIO 3",34,0.172778599520702
"Enfermedades del sistema genitourinario","Insuficiencia renal","Enfermedad (Insuficiencia) renal crónica","ENFERMEDAD RENAL CRÓNICA ESTADIO 4",84,0.42686477528644
"Enfermedades del sistema genitourinario","Insuficiencia renal","Enfermedad (Insuficiencia) renal crónica","ENFERMEDAD RENAL CRÓNICA ESTADIO 5",490,2.49004452250423
"Enfermedades del sistema genitourinario","Insuficiencia renal","Enfermedad (Insuficiencia) renal crónica","ENFERMEDAD RENAL CRÓNICA NO ESPECIFICADA",536,2.72380380420871
"Enfermedades del sistema genitourinario","Insuficiencia renal","Insuficiencia renal aguda","INSUFICIENCIA RENAL AGUDA CON NECROSIS CORTICAL AGUDA",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Insuficiencia renal","Insuficiencia renal aguda","INSUFICIENCIA RENAL AGUDA CON NECROSIS TUBULAR",2,0.0101634470306295
"Enfermedades del sistema genitourinario","Insuficiencia renal","Insuficiencia renal aguda","INSUFICIENCIA RENAL AGUDA NO ESPECIFICADA",337,1.71254082466108
"Enfermedades del sistema genitourinario","Insuficiencia renal","Insuficiencia renal no especificada","INSUFICIENCIA RENAL NO ESPECIFICADA",208,1.05699849118547
"Enfermedades del sistema genitourinario","Litiasis urinaria","Cálculo de las vías urinarias inferiores","CALCULO EN LA URETRA",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Litiasis urinaria","Cálculo de las vías urinarias inferiores","CALCULO EN LA VEJIGA",4,0.0203268940612591
"Enfermedades del sistema genitourinario","Litiasis urinaria","Cálculo del riñón y del uréter","CALCULO DEL RIÑÓN",7,0.0355720646072034
"Enfermedades del sistema genitourinario","Litiasis urinaria","Cálculo del riñón y del uréter","CALCULO DEL URETER",5,0.0254086175765738
"Enfermedades del sistema genitourinario","Litiasis urinaria","Cálculo del riñón y del uréter","CALCULO URINARIO NO ESPECIFICADO",3,0.0152451705459443
"Enfermedades del sistema genitourinario","Litiasis urinaria","Cólico renal, no especificado","COLICO RENAL NO ESPECIFICADO",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Cistitis","CISTITIS NO ESPECIFICADA",2,0.0101634470306295
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Cistitis","CISTITIS POR IRRADIACIÓN",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Cistitis","OTRAS CISTITIS",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Disfunción neuromuscular de la vejiga, no clasificada en otra parte","DISFUNCION NEUROMUSCULAR DE LA VEJIGA NO ESPECIFICADA",9,0.0457355116378329
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Estrechez uretral","ESTRECHEZ URETRAL NO ESPECIFICADA",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Otros trastornos de la vejiga","DIVERTICULO DE LA VEJIGA",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Otros trastornos de la vejiga","FISTULA DE LA VEJIGA NO CLASIFICADA EN OTRA PARTE",2,0.0101634470306295
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Otros trastornos de la vejiga","FISTULA VESICOINTESTINAL",6,0.0304903410918886
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Otros trastornos de la vejiga","RUPTURA DE LA VEJIGA NO TRAUMATICA",2,0.0101634470306295
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Otros trastornos del sistema urinario","INFECCION DE VÍAS URINARIAS SITIO NO ESPECIFICADO",1317,6.69262986966955
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Otros trastornos del sistema urinario","TRASTORNO DEL SISTEMA URINARIO NO ESPECIFICADO",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Uretritis y síndrome uretral","OTRAS URETRITIS",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Otras enfermedades del sistema urinario","Uretritis y síndrome uretral","SINDROME URETRAL NO ESPECIFICADO",1,0.00508172351531476
"Enfermedades del sistema genitourinario","Otros trastornos del riñón y del uréter","Otros trastornos del riñón y del uréter, no clasificados en otra parte","ISQUEMIA E INFARTO DEL RIÑÓN",3,0.0152451705459443
